,user_id,number_of_ticks,date_created,chapter,book,numberofentriesofbook,numberofusersofbook,product_manning_id,user_owns_book,source,target,next_user,keep_edge
4353,-2021139802,2," ""2019-12-07 06:20:28""", chapter-4,sick,417,131,1082,0,"sick,  chapter-4","chollet,  appendix-a",-2021139802.0,1.0
4689,-2021139802,1," ""2019-12-07 06:21:12""", appendix-a,chollet,3358,898,869,1,"chollet,  appendix-a","langr,  about-this-book",-2021139802.0,1.0
4354,-2021139802,1," ""2019-12-07 06:26:26""", about-this-book,langr,1007,270,1016,0,"langr,  about-this-book","stevens2,  welcome",-2021139802.0,1.0
4355,-2021139802,1," ""2019-12-07 06:29:21""", welcome,stevens2,3148,609,970,0,"stevens2,  welcome","chollet,  chapter-3",-2021139802.0,1.0
4690,-2021139802,1," ""2019-12-07 06:33:46""", chapter-3,chollet,3358,898,869,1,"chollet,  chapter-3","chollet,  chapter-3",-2021139802.0,1.0
4691,-2021139802,7," ""2019-12-07 06:34:17""", chapter-3,chollet,3358,898,869,1,"chollet,  chapter-3","lerner,  chapter-3",-2021139802.0,1.0
4356,-2021139802,1," ""2019-12-07 07:32:28""", chapter-3,lerner,826,307,1006,0,"lerner,  chapter-3","lerner,  chapter-3",-2021139802.0,1.0
4357,-2021139802,1," ""2019-12-07 07:32:58""", chapter-3,lerner,826,307,1006,0,"lerner,  chapter-3","chollet,  chapter-7",-2021139802.0,1.0
4771,-2021139802,6," ""2019-12-07 07:35:28""", chapter-7,chollet,3358,898,869,1,"chollet,  chapter-7","chollet,  chapter-2",-2021139802.0,1.0
4694,-2021139802,1," ""2019-12-07 07:44:30""", chapter-2,chollet,3358,898,869,1,"chollet,  chapter-2","chollet,  chapter-2",-2021139802.0,1.0
4695,-2021139802,1," ""2019-12-07 07:45:00""", chapter-2,chollet,3358,898,869,1,"chollet,  chapter-2","roestenburg,  chapter-2",-2021139802.0,1.0
4358,-2021139802,1," ""2019-12-07 07:51:56""", chapter-2,roestenburg,344,65,486,0,"roestenburg,  chapter-2","roestenburg,  chapter-2",-2021139802.0,1.0
4359,-2021139802,1," ""2019-12-07 07:52:26""", chapter-2,roestenburg,344,65,486,0,"roestenburg,  chapter-2","teofili,  chapter-2",-2021139802.0,1.0
4696,-2021139802,1," ""2019-12-07 08:21:37""", chapter-2,teofili,312,108,905,1,"teofili,  chapter-2","negro,  chapter-2",-2021139802.0,1.0
4699,-2021139802,1," ""2019-12-07 08:32:42""", chapter-2,negro,383,165,1024,1,"negro,  chapter-2","chollet,  chapter-4",-2021139802.0,1.0
4700,-2021139802,5," ""2019-12-07 09:06:50""", chapter-4,chollet,3358,898,869,1,"chollet,  chapter-4","chollet,  chapter-4",-2021139802.0,1.0
4701,-2021139802,8," ""2019-12-07 09:15:07""", chapter-4,chollet,3358,898,869,1,"chollet,  chapter-4","chollet,  chapter-4",-2021139802.0,1.0
4702,-2021139802,23," ""2019-12-07 09:19:58""", chapter-4,chollet,3358,898,869,1,"chollet,  chapter-4","perrin,  foreword",-2021139802.0,1.0
4360,-2021139802,5," ""2019-12-07 09:21:02""", foreword,perrin,761,239,1007,0,"perrin,  foreword","hilton,  about-this-book",-2021139802.0,1.0
4361,-2021139802,3," ""2019-12-07 09:26:49""", about-this-book,hilton,36,10,478,0,"hilton,  about-this-book","serrano,  ",-2021139802.0,1.0
4516,-2021139802,3," ""2019-12-07 09:28:12""", ,serrano,650,190,1066,0,"serrano,  ","osherove4,  welcome",-2021139802.0,1.0
4362,-2021139802,1," ""2019-12-07 09:28:56""", welcome,osherove4,215,110,1239,0,"osherove4,  welcome","larocca,  welcome",-2021139802.0,1.0
4363,-2021139802,1," ""2019-12-07 09:40:42""", welcome,larocca,1081,419,1003,0,"larocca,  welcome","chollet,  chapter-4",-2021139802.0,1.0
4703,-2021139802,1," ""2019-12-07 09:54:17""", chapter-4,chollet,3358,898,869,1,"chollet,  chapter-4","chollet,  chapter-5",-2021139802.0,1.0
4704,-2021139802,1," ""2019-12-07 09:54:42""", chapter-5,chollet,3358,898,869,1,"chollet,  chapter-5","chollet,  chapter-5",-2021139802.0,1.0
4705,-2021139802,3," ""2019-12-07 09:55:12""", chapter-5,chollet,3358,898,869,1,"chollet,  chapter-5","chollet,  chapter-5",-2021139802.0,1.0
4706,-2021139802,5," ""2019-12-07 09:56:44""", chapter-5,chollet,3358,898,869,1,"chollet,  chapter-5","abraham,  chapter-1",-2021139802.0,1.0
4364,-2021139802,1," ""2019-12-07 10:06:59""", chapter-1,abraham,728,89,828,0,"abraham,  chapter-1","marguerie,  about-this-book",-2021139802.0,1.0
4365,-2021139802,4," ""2019-12-07 10:08:21""", about-this-book,marguerie,32,16,231,0,"marguerie,  about-this-book","kopec,  about-this-book",-2021139802.0,1.0
4367,-2021139802,1," ""2019-12-07 10:12:38""", about-this-book,kopec,76,44,913,0,"kopec,  about-this-book","riscutia,  chapter-1",-2021139802.0,1.0
4368,-2021139802,3," ""2019-12-07 10:53:41""", chapter-1,riscutia,1263,429,1130,0,"riscutia,  chapter-1","riscutia,  chapter-1",-2021139802.0,1.0
4369,-2021139802,3," ""2019-12-07 10:55:11""", chapter-1,riscutia,1263,429,1130,0,"riscutia,  chapter-1","riscutia,  chapter-1",-2021139802.0,1.0
4370,-2021139802,3," ""2019-12-07 10:56:42""", chapter-1,riscutia,1263,429,1130,0,"riscutia,  chapter-1","hurbans,  welcome",-2021139802.0,1.0
4371,-2021139802,1," ""2019-12-07 11:00:35""", welcome,hurbans,521,237,1094,0,"hurbans,  welcome","chollet,  chapter-7",-2021139802.0,1.0
4707,-2021139802,1," ""2019-12-07 11:43:58""", chapter-7,chollet,3358,898,869,1,"chollet,  chapter-7","bakshi,  chapter-3",-2021139802.0,1.0
4710,-2021139802,1," ""2019-12-07 14:08:53""", chapter-3,bakshi,124,76,683,1,"bakshi,  chapter-3","skeet5,  chapter-5",-2021139802.0,1.0
4712,-2021139802,6," ""2019-12-08 08:27:46""", chapter-5,skeet5,1623,600,879,1,"skeet5,  chapter-5","skeet5,  chapter-5",-2021139802.0,1.0
4741,-2021139802,6," ""2019-12-08 09:48:20""", chapter-5,skeet5,1623,600,879,1,"skeet5,  chapter-5","skeet5,  chapter-5",-2021139802.0,1.0
4714,-2021139802,53," ""2019-12-08 09:50:51""", chapter-5,skeet5,1623,600,879,1,"skeet5,  chapter-5","skeet5,  chapter-5",-2021139802.0,1.0
4713,-2021139802,1," ""2019-12-08 10:15:42""", chapter-5,skeet5,1623,600,879,1,"skeet5,  chapter-5","skeet5,  chapter-5",-2021139802.0,1.0
4715,-2021139802,38," ""2019-12-08 10:29:56""", chapter-5,skeet5,1623,600,879,1,"skeet5,  chapter-5","skeet5,  chapter-5",-2021139802.0,1.0
4716,-2021139802,16," ""2019-12-08 10:49:32""", chapter-5,skeet5,1623,600,879,1,"skeet5,  chapter-5","skeet5,  chapter-5",-2021139802.0,1.0
4724,-2021139802,65," ""2019-12-08 10:58:04""", chapter-5,skeet5,1623,600,879,1,"skeet5,  chapter-5","gold,  welcome",-2021139802.0,1.0
4372,-2021139802,1," ""2019-12-08 11:23:43""", welcome,gold,428,132,1137,0,"gold,  welcome","obe2,  about-this-book",-2021139802.0,1.0
4373,-2021139802,1," ""2019-12-08 11:34:50""", about-this-book,obe2,139,37,525,0,"obe2,  about-this-book","obe3,  welcome",-2021139802.0,1.0
4374,-2021139802,1," ""2019-12-08 11:35:04""", welcome,obe3,167,75,1155,0,"obe3,  welcome","zumel,  about-this-book",-2021139802.0,1.0
4375,-2021139802,1," ""2019-12-08 11:56:38""", about-this-book,zumel,156,74,543,0,"zumel,  about-this-book","zumel3,  welcome",-2021139802.0,1.0
4376,-2021139802,2," ""2019-12-08 12:21:36""", welcome,zumel3,689,272,1057,0,"zumel3,  welcome","smith4,  chapter-5",-2021139802.0,1.0
4717,-2021139802,1," ""2019-12-08 12:23:27""", chapter-5,smith4,21,12,1197,1,"smith4,  chapter-5","nickoloff2,  chapter-5",-2021139802.0,1.0
4377,-2021139802,1," ""2019-12-08 12:25:25""", chapter-5,nickoloff2,1985,552,902,0,"nickoloff2,  chapter-5","meeks2,  chapter-3",-2021139802.0,1.0
4718,-2021139802,1," ""2019-12-08 12:27:14""", chapter-3,meeks2,455,93,874,1,"meeks2,  chapter-3","hunter,  chapter-3",-2021139802.0,1.0
4378,-2021139802,1," ""2019-12-08 12:54:29""", chapter-3,hunter,905,421,676,0,"hunter,  chapter-3","khorikov,  chapter-4",-2021139802.0,1.0
4379,-2021139802,2," ""2019-12-08 13:10:14""", chapter-4,khorikov,2566,502,1108,0,"khorikov,  chapter-4","osherove4,  chapter-1",-2021139802.0,1.0
4380,-2021139802,2," ""2019-12-08 13:11:30""", chapter-1,osherove4,215,110,1239,0,"osherove4,  chapter-1","meeks2,  chapter-5",-2021139802.0,1.0
4719,-2021139802,1," ""2019-12-08 13:12:41""", chapter-5,meeks2,455,93,874,1,"meeks2,  chapter-5","bejeck,  about-this-book",-2021139802.0,1.0
4381,-2021139802,1," ""2019-12-08 13:13:05""", about-this-book,bejeck,403,122,873,0,"bejeck,  about-this-book","dean,  chapter-1",-2021139802.0,1.0
4382,-2021139802,1," ""2019-12-08 13:19:03""", chapter-1,dean,395,126,622,0,"dean,  chapter-1","dean,  chapter-8",-2021139802.0,1.0
4383,-2021139802,1," ""2019-12-08 13:21:14""", chapter-8,dean,395,126,622,0,"dean,  chapter-8","meeks,  chapter-6",-2021139802.0,1.0
4720,-2021139802,1," ""2019-12-08 13:27:57""", chapter-6,meeks,115,28,599,1,"meeks,  chapter-6","meeks,  chapter-6",-2021139802.0,1.0
4721,-2021139802,4," ""2019-12-08 13:28:27""", chapter-6,meeks,115,28,599,1,"meeks,  chapter-6","skeet3,  chapter-1",-2021139802.0,1.0
4722,-2021139802,7," ""2019-12-08 13:48:47""", chapter-1,skeet3,229,90,523,1,"skeet3,  chapter-1","skeet3,  chapter-1",-2021139802.0,1.0
4723,-2021139802,2," ""2019-12-08 13:52:18""", chapter-1,skeet3,229,90,523,1,"skeet3,  chapter-1","skeet3,  chapter-1",-2021139802.0,1.0
4737,-2021139802,5," ""2019-12-08 13:53:18""", chapter-1,skeet3,229,90,523,1,"skeet3,  chapter-1","sfregola,  welcome",-2021139802.0,1.0
4384,-2021139802,1," ""2019-12-08 13:55:25""", welcome,sfregola,255,89,971,0,"sfregola,  welcome","suereth,  chapter-5",-2021139802.0,1.0
4385,-2021139802,1," ""2019-12-08 13:59:11""", chapter-5,suereth,29,16,319,0,"suereth,  chapter-5","suereth,  chapter-1",-2021139802.0,1.0
4386,-2021139802,1," ""2019-12-08 14:00:07""", chapter-1,suereth,29,16,319,0,"suereth,  chapter-1","suereth,  chapter-1",-2021139802.0,1.0
4394,-2021139802,5," ""2019-12-08 14:00:37""", chapter-1,suereth,29,16,319,0,"suereth,  chapter-1","skeet5,  chapter-5",-2021139802.0,1.0
4725,-2021139802,2," ""2019-12-08 14:13:35""", chapter-5,skeet5,1623,600,879,1,"skeet5,  chapter-5","skeet5,  chapter-5",-2021139802.0,1.0
4726,-2021139802,7," ""2019-12-08 14:14:35""", chapter-5,skeet5,1623,600,879,1,"skeet5,  chapter-5","skeet5,  chapter-5",-2021139802.0,1.0
4727,-2021139802,1," ""2019-12-08 14:18:05""", chapter-5,skeet5,1623,600,879,1,"skeet5,  chapter-5","skeet5,  chapter-6",-2021139802.0,1.0
4729,-2021139802,12," ""2019-12-08 14:21:27""", chapter-6,skeet5,1623,600,879,1,"skeet5,  chapter-6","skeet5,  chapter-6",-2021139802.0,1.0
4788,-2021139802,14," ""2019-12-08 14:27:27""", chapter-6,skeet5,1623,600,879,1,"skeet5,  chapter-6","riscutia,  chapter-11",-2021139802.0,1.0
4387,-2021139802,1," ""2019-12-08 14:53:49""", chapter-11,riscutia,1263,429,1130,0,"riscutia,  chapter-11","skeet5,  chapter-4",-2021139802.0,1.0
4730,-2021139802,1," ""2019-12-08 14:57:45""", chapter-4,skeet5,1623,600,879,1,"skeet5,  chapter-4","bakshi,  chapter-2",-2021139802.0,1.0
4733,-2021139802,4," ""2019-12-08 14:58:11""", chapter-2,bakshi,124,76,683,1,"bakshi,  chapter-2","skeet5,  chapter-4",-2021139802.0,1.0
4731,-2021139802,1," ""2019-12-08 15:03:02""", chapter-4,skeet5,1623,600,879,1,"skeet5,  chapter-4","skeet5,  chapter-11",-2021139802.0,1.0
4732,-2021139802,1," ""2019-12-08 15:08:10""", chapter-11,skeet5,1623,600,879,1,"skeet5,  chapter-11","hunter,  about-this-book",-2021139802.0,1.0
4736,-2021139802,3," ""2019-12-08 19:40:13""", about-this-book,hunter,905,421,676,1,"hunter,  about-this-book","hunter,  chapter-1",-2021139802.0,1.0
4388,-2021139802,2," ""2019-12-09 05:58:32""", chapter-1,hunter,905,421,676,0,"hunter,  chapter-1","skeet3,  chapter-1",-2021139802.0,1.0
4738,-2021139802,4," ""2019-12-09 06:03:56""", chapter-1,skeet3,229,90,523,1,"skeet3,  chapter-1","skeet3,  chapter-1",-2021139802.0,1.0
4739,-2021139802,1," ""2019-12-09 06:05:56""", chapter-1,skeet3,229,90,523,1,"skeet3,  chapter-1","skeet3,  chapter-1",-2021139802.0,1.0
4740,-2021139802,1," ""2019-12-09 06:06:26""", chapter-1,skeet3,229,90,523,1,"skeet3,  chapter-1","garrard,  chapter-4",-2021139802.0,1.0
4389,-2021139802,2," ""2019-12-09 08:04:30""", chapter-4,garrard,149,46,601,0,"garrard,  chapter-4","grainger,  chapter-1",-2021139802.0,1.0
4390,-2021139802,3," ""2019-12-09 08:09:19""", chapter-1,grainger,146,49,490,0,"grainger,  chapter-1","kabacoff,  chapter-2",-2021139802.0,1.0
4391,-2021139802,1," ""2019-12-09 08:11:40""", chapter-2,kabacoff,89,37,183,0,"kabacoff,  chapter-2","gold,  chapter-4",-2021139802.0,1.0
4392,-2021139802,1," ""2019-12-09 08:12:13""", chapter-4,gold,428,132,1137,0,"gold,  chapter-4","hatcher3,  chapter-4",-2021139802.0,1.0
4393,-2021139802,1," ""2019-12-09 09:30:27""", chapter-4,hatcher3,42,15,160,0,"hatcher3,  chapter-4","skeet5,  chapter-9",-2021139802.0,1.0
4743,-2021139802,4," ""2019-12-09 10:16:15""", chapter-9,skeet5,1623,600,879,1,"skeet5,  chapter-9","skeet5,  chapter-2",-2021139802.0,1.0
4746,-2021139802,2," ""2019-12-09 12:28:13""", chapter-2,skeet5,1623,600,879,1,"skeet5,  chapter-2","stevens2,  chapter-2",-2021139802.0,1.0
4395,-2021139802,1," ""2019-12-09 12:31:23""", chapter-2,stevens2,3148,609,970,0,"stevens2,  chapter-2","skeet5,  chapter-13",-2021139802.0,1.0
4748,-2021139802,1," ""2019-12-09 12:49:18""", chapter-13,skeet5,1623,600,879,1,"skeet5,  chapter-13","stevens2,  chapter-3",-2021139802.0,1.0
4397,-2021139802,2," ""2019-12-09 13:24:06""", chapter-3,stevens2,3148,609,970,0,"stevens2,  chapter-3","brown2,  chapter-9",-2021139802.0,1.0
4752,-2021139802,1," ""2019-12-09 15:00:03""", chapter-9,brown2,107,41,720,1,"brown2,  chapter-9","preukschat,  chapter-1",-2021139802.0,1.0
4398,-2021139802,1," ""2019-12-09 15:00:25""", chapter-1,preukschat,265,68,1158,0,"preukschat,  chapter-1","munro,  chapter-4",-2021139802.0,1.0
4753,-2021139802,1," ""2019-12-09 19:33:04""", chapter-4,munro,397,117,1159,1,"munro,  chapter-4","munro,  chapter-4",-2021139802.0,1.0
4754,-2021139802,1," ""2019-12-09 19:33:34""", chapter-4,munro,397,117,1159,1,"munro,  chapter-4","munro,  chapter-4",-2021139802.0,1.0
4755,-2021139802,2," ""2019-12-09 19:34:03""", chapter-4,munro,397,117,1159,1,"munro,  chapter-4","munro,  chapter-4",-2021139802.0,1.0
4756,-2021139802,1," ""2019-12-09 19:35:04""", chapter-4,munro,397,117,1159,1,"munro,  chapter-4","geewax3,  chapter-11",-2021139802.0,1.0
4399,-2021139802,2," ""2019-12-09 19:36:01""", chapter-11,geewax3,500,215,1054,0,"geewax3,  chapter-11","lauret,  chapter-3",-2021139802.0,1.0
4757,-2021139802,6," ""2019-12-09 19:45:47""", chapter-3,lauret,2604,695,1045,1,"lauret,  chapter-3","lauret,  chapter-3",-2021139802.0,1.0
4758,-2021139802,3," ""2019-12-09 20:04:10""", chapter-3,lauret,2604,695,1045,1,"lauret,  chapter-3","lauret,  chapter-13",-2021139802.0,1.0
4759,-2021139802,2," ""2019-12-09 20:05:30""", chapter-13,lauret,2604,695,1045,1,"lauret,  chapter-13","richer,  chapter-4",-2021139802.0,1.0
4404,-2021139802,7," ""2019-12-09 20:51:48""", chapter-4,richer,488,134,757,0,"richer,  chapter-4","cielen,  chapter-2",-2021139802.0,1.0
4405,-2021139802,1," ""2019-12-09 22:40:56""", chapter-2,cielen,232,64,642,0,"cielen,  chapter-2","ryan,  chapter-2",-2021139802.0,1.0
4406,-2021139802,1," ""2019-12-10 04:39:46""", chapter-2,ryan,261,95,1163,0,"ryan,  chapter-2","ryan,  chapter-2",-2021139802.0,1.0
4407,-2021139802,7," ""2019-12-10 04:40:16""", chapter-2,ryan,261,95,1163,0,"ryan,  chapter-2","ryan,  chapter-2",-2021139802.0,1.0
4408,-2021139802,3," ""2019-12-10 04:43:46""", chapter-2,ryan,261,95,1163,0,"ryan,  chapter-2","zumel3,  chapter-7",-2021139802.0,1.0
4409,-2021139802,1," ""2019-12-10 04:49:07""", chapter-7,zumel3,689,272,1057,0,"zumel3,  chapter-7","zumel3,  c-bibliography",-2021139802.0,1.0
4410,-2021139802,2," ""2019-12-10 04:51:31""", c-bibliography,zumel3,689,272,1057,0,"zumel3,  c-bibliography","thymegobbel2,  chapter-1",-2021139802.0,1.0
4760,-2021139802,1," ""2019-12-10 04:59:54""", chapter-1,thymegobbel2,78,50,1234,1,"thymegobbel2,  chapter-1","richer2,  chapter-1",-2021139802.0,1.0
4761,-2021139802,1," ""2019-12-10 04:59:59""", chapter-1,richer2,172,79,916,1,"richer2,  chapter-1","vinegar,  chapter-2",-2021139802.0,1.0
4762,-2021139802,1," ""2019-12-10 05:00:05""", chapter-2,vinegar,69,19,357,1,"vinegar,  chapter-2","raaijmakers,  chapter-6",-2021139802.0,1.0
4411,-2021139802,1," ""2019-12-10 05:09:14""", chapter-6,raaijmakers,518,209,996,0,"raaijmakers,  chapter-6","ibsen2,  chapter-1",-2021139802.0,1.0
4412,-2021139802,3," ""2019-12-10 05:12:12""", chapter-1,ibsen2,1360,242,712,0,"ibsen2,  chapter-1","ibsen2,  chapter-1",-2021139802.0,1.0
4413,-2021139802,14," ""2019-12-10 05:12:43""", chapter-1,ibsen2,1360,242,712,0,"ibsen2,  chapter-1","ibsen2,  chapter-1",-2021139802.0,1.0
4414,-2021139802,11," ""2019-12-10 05:15:43""", chapter-1,ibsen2,1360,242,712,0,"ibsen2,  chapter-1","skeet3,  chapter-4",-2021139802.0,1.0
4766,-2021139802,2," ""2019-12-10 05:32:24""", chapter-4,skeet3,229,90,523,1,"skeet3,  chapter-4","meeks,  chapter-9",-2021139802.0,1.0
4764,-2021139802,1," ""2019-12-10 05:32:51""", chapter-9,meeks,115,28,599,1,"meeks,  chapter-9","ibsen2,  chapter-1",-2021139802.0,1.0
4415,-2021139802,1," ""2019-12-10 06:16:05""", chapter-1,ibsen2,1360,242,712,0,"ibsen2,  chapter-1","ibsen2,  chapter-4",-2021139802.0,1.0
4417,-2021139802,3," ""2019-12-10 06:21:37""", chapter-4,ibsen2,1360,242,712,0,"ibsen2,  chapter-4","ibsen2,  chapter-4",-2021139802.0,1.0
4416,-2021139802,1," ""2019-12-10 06:22:38""", chapter-4,ibsen2,1360,242,712,0,"ibsen2,  chapter-4","falk,  chapter-6",-2021139802.0,1.0
4418,-2021139802,1," ""2019-12-10 07:20:52""", chapter-6,falk,342,80,691,0,"falk,  chapter-6","guinard,  chapter-3",-2021139802.0,1.0
4419,-2021139802,2," ""2019-12-10 07:54:12""", chapter-3,guinard,93,23,689,0,"guinard,  chapter-3","skeet3,  chapter-4",-2021139802.0,1.0
4767,-2021139802,4," ""2019-12-10 08:48:13""", chapter-4,skeet3,229,90,523,1,"skeet3,  chapter-4","skeet3,  chapter-4",-2021139802.0,1.0
4768,-2021139802,1," ""2019-12-10 08:50:14""", chapter-4,skeet3,229,90,523,1,"skeet3,  chapter-4","ibsen2,  chapter-19",-2021139802.0,1.0
4420,-2021139802,4," ""2019-12-10 08:58:15""", chapter-19,ibsen2,1360,242,712,0,"ibsen2,  chapter-19","ibsen2,  chapter-19",-2021139802.0,1.0
4421,-2021139802,8," ""2019-12-10 09:00:46""", chapter-19,ibsen2,1360,242,712,0,"ibsen2,  chapter-19","ibsen2,  chapter-10",-2021139802.0,1.0
4422,-2021139802,1," ""2019-12-10 09:14:42""", chapter-10,ibsen2,1360,242,712,0,"ibsen2,  chapter-10","roy,  chapter-2",-2021139802.0,1.0
4423,-2021139802,1," ""2019-12-10 09:16:21""", chapter-2,roy,84,37,485,0,"roy,  chapter-2","roy,  chapter-2",-2021139802.0,1.0
4424,-2021139802,1," ""2019-12-10 09:16:52""", chapter-2,roy,84,37,485,0,"roy,  chapter-2","thymegobbel2,  chapter-1",-2021139802.0,1.0
4769,-2021139802,1," ""2019-12-10 10:39:51""", chapter-1,thymegobbel2,78,50,1234,1,"thymegobbel2,  chapter-1","thymegobbel2,  chapter-1",-2021139802.0,1.0
4770,-2021139802,1," ""2019-12-10 10:40:20""", chapter-1,thymegobbel2,78,50,1234,1,"thymegobbel2,  chapter-1","vinegar,  chapter-2",-2021139802.0,1.0
4774,-2021139802,1," ""2019-12-10 10:49:33""", chapter-2,vinegar,69,19,357,1,"vinegar,  chapter-2","vinegar,  chapter-2",-2021139802.0,1.0
4775,-2021139802,3," ""2019-12-10 10:54:10""", chapter-2,vinegar,69,19,357,1,"vinegar,  chapter-2","gordon,  about-this-book",-2021139802.0,1.0
4425,-2021139802,2," ""2019-12-10 11:14:47""", about-this-book,gordon,81,33,863,0,"gordon,  about-this-book","plunk,  chapter-2",-2021139802.0,1.0
4426,-2021139802,2," ""2019-12-10 15:37:31""", chapter-2,plunk,307,124,1188,0,"plunk,  chapter-2","seemann,  chapter-8",-2021139802.0,1.0
4776,-2021139802,1," ""2019-12-10 15:46:10""", chapter-8,seemann,105,50,300,1,"seemann,  chapter-8","munro,  chapter-1",-2021139802.0,1.0
4780,-2021139802,2," ""2019-12-10 15:57:56""", chapter-1,munro,397,117,1159,1,"munro,  chapter-1","ghosh,  chapter-1",-2021139802.0,1.0
4427,-2021139802,1," ""2019-12-10 16:23:11""", chapter-1,ghosh,36,16,129,0,"ghosh,  chapter-1","gardner,  chapter-1",-2021139802.0,1.0
4429,-2021139802,3," ""2019-12-11 05:57:37""", chapter-1,gardner,309,80,817,0,"gardner,  chapter-1","gardner,  about-this-book",-2021139802.0,1.0
4430,-2021139802,1," ""2019-12-11 06:07:50""", about-this-book,gardner,309,80,817,0,"gardner,  about-this-book","gardner,  chapter-7",-2021139802.0,1.0
4431,-2021139802,1," ""2019-12-11 08:27:38""", chapter-7,gardner,309,80,817,0,"gardner,  chapter-7","gardner,  chapter-1",-2021139802.0,1.0
4432,-2021139802,10," ""2019-12-11 15:29:45""", chapter-1,gardner,309,80,817,0,"gardner,  chapter-1","gardner,  chapter-2",-2021139802.0,1.0
4433,-2021139802,1," ""2019-12-11 20:26:42""", chapter-2,gardner,309,80,817,0,"gardner,  chapter-2","fain3,  chapter-2",-2021139802.0,1.0
4434,-2021139802,2," ""2019-12-11 20:58:15""", chapter-2,fain3,737,225,1069,0,"fain3,  chapter-2","fain3,  chapter-2",-2021139802.0,1.0
4439,-2021139802,20," ""2019-12-11 20:59:15""", chapter-2,fain3,737,225,1069,0,"fain3,  chapter-2","atencio3,  chapter-1",-2021139802.0,1.0
4435,-2021139802,1," ""2019-12-11 22:01:04""", chapter-1,atencio3,527,177,1056,0,"atencio3,  chapter-1","atencio3,  chapter-1",-2021139802.0,1.0
4436,-2021139802,1," ""2019-12-11 22:01:34""", chapter-1,atencio3,527,177,1056,0,"atencio3,  chapter-1","atencio3,  chapter-1",-2021139802.0,1.0
4437,-2021139802,3," ""2019-12-11 22:02:05""", chapter-1,atencio3,527,177,1056,0,"atencio3,  chapter-1","atencio3,  chapter-1",-2021139802.0,1.0
4438,-2021139802,1," ""2019-12-11 22:03:34""", chapter-1,atencio3,527,177,1056,0,"atencio3,  chapter-1","gallant,  chapter-1",-2021139802.0,1.0
